OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_PLACE_20|GEOID_PLACE_20|NAMELSAD_PLACE_20|AREALAND_PLACE_20|AREAWATER_PLACE_20|MTFCC_PLACE_20|CLASSFP_PLACE_20|FUNCSTAT_PLACE_20|AREALAND_PART|AREAWATER_PART
221704258328856|28673|ZCTA5 28673|61399111|11380593|G6350|B5|S|28090202935895|3736510|Lake Norman of Catawba CDP|62514118|21931268|G4210|U2|S|39807808|11147890
221704258328869|28675|ZCTA5 28675|278080233|2102802|G6350|B5|S|||||||||271996754|2081073
221704258328869|28675|ZCTA5 28675|278080233|2102802|G6350|B5|S|27890291523621|3763680|Sparta town|6083479|21729|G4110|C1|A|6083479|21729
221704258328875|28676|ZCTA5 28676|72854249|316951|G6350|B5|S|||||||||72854249|316951
221704258328904|28677|ZCTA5 28677|214933413|6881982|G6350|B5|S|||||||||177324794|6803834
221704258328904|28677|ZCTA5 28677|214933413|6881982|G6350|B5|S|27890322792850|3764740|Statesville city|64394150|286616|G4110|C1|A|36839809|78148
221704258328904|28677|ZCTA5 28677|214933413|6881982|G6350|B5|S|27890322792852|3768500|Troutman town|14878193|31147|G4110|C1|A|768810|0
221704258328909|28678|ZCTA5 28678|111362118|2364499|G6350|B5|S|||||||||103646772|2341212
221704258328909|28678|ZCTA5 28678|111362118|2364499|G6350|B5|S|28090322792851|3765260|Stony Point CDP|7715346|23287|G4210|U1|S|7715346|23287
221704258328914|28679|ZCTA5 28679|66433631|574348|G6350|B5|S|||||||||57257839|524015
221704258328914|28679|ZCTA5 28679|66433631|574348|G6350|B5|S|280903717525888|3715040|Cove Creek CDP|22117706|10265|G4210|U2|S|4107203|10265
221704258328914|28679|ZCTA5 28679|66433631|574348|G6350|B5|S|280903717525893|3769600|Valle Crucis CDP|11488482|59823|G4210|U1|S|5068589|40068
221704258328937|28681|ZCTA5 28681|434171930|6649403|G6350|B5|S|||||||||418312783|4361322
221704258328937|28681|ZCTA5 28681|434171930|6649403|G6350|B5|S|28090412261202|3705530|Bethlehem CDP|19748554|3254281|G4210|U1|S|9654933|2277413
221704258328937|28681|ZCTA5 28681|434171930|6649403|G6350|B5|S|27890412261203|3766960|Taylorsville town|6204214|10668|G4110|C1|A|6204214|10668
221704258328939|28682|ZCTA5 28682|9909265|7694392|G6350|B5|S|28090202935895|3736510|Lake Norman of Catawba CDP|62514118|21931268|G4210|U2|S|9909265|7694392
221704258328942|28683|ZCTA5 28683|89491322|315513|G6350|B5|S|||||||||89491322|315513
221704258328946|28684|ZCTA5 28684|129995826|514218|G6350|B5|S|||||||||129995826|514218
221704258328950|28685|ZCTA5 28685|122169849|0|G6350|B5|S|||||||||122169849|0
221704258328952|28689|ZCTA5 28689|117438810|438219|G6350|B5|S|||||||||117438810|438219
221704258328960|28690|ZCTA5 28690|55798694|300068|G6350|B5|S|||||||||40120141|265675
221704258328960|28690|ZCTA5 28690|55798694|300068|G6350|B5|S|27890303214820|3758440|Rutherford College town|5950284|0|G4110|C1|A|509588|0
221704258328960|28690|ZCTA5 28690|55798694|300068|G6350|B5|S|27890303214823|3769520|Valdese town|20356370|34393|G4110|C1|A|15168965|34393
221704258328968|28692|ZCTA5 28692|103580416|31490|G6350|B5|S|||||||||88205050|31490
221704258328968|28692|ZCTA5 28692|103580416|31490|G6350|B5|S|280903717525888|3715040|Cove Creek CDP|22117706|10265|G4210|U2|S|15375366|0
221704258328972|28693|ZCTA5 28693|57405327|477618|G6350|B5|S|||||||||57405327|477618
221704258328983|28694|ZCTA5 28694|181111905|1318696|G6350|B5|S|||||||||175314528|1314746
221704258328983|28694|ZCTA5 28694|181111905|1318696|G6350|B5|S|27890294600295|3734440|Jefferson town|5386017|10720|G4110|C1|A|5483|0
221704258328983|28694|ZCTA5 28694|181111905|1318696|G6350|B5|S|27890294600297|3772540|West Jefferson town|5791894|3950|G4110|C1|A|5791894|3950
221704258328995|28697|ZCTA5 28697|161433973|4652148|G6350|B5|S|||||||||136508158|4652148
221704258328995|28697|ZCTA5 28697|161433973|4652148|G6350|B5|S|280901914487275|3715440|Cricket CDP|9160171|0|G4210|U1|S|347227|0
221704258328995|28697|ZCTA5 28697|161433973|4652148|G6350|B5|S|280901914487316|3743160|Millers Creek CDP|11590948|0|G4210|U1|S|549853|0
221704258328995|28697|ZCTA5 28697|161433973|4652148|G6350|B5|S|280901914487319|3744280|Moravian Falls CDP|13300366|20091|G4210|U1|S|7836840|0
221704258328995|28697|ZCTA5 28697|161433973|4652148|G6350|B5|S|278901914669247|3747880|North Wilkesboro town|17168406|0|G4110|C1|A|42728|0
221704258328995|28697|ZCTA5 28697|161433973|4652148|G6350|B5|S|278901914669250|3774020|Wilkesboro town|16356673|0|G4110|C1|A|16149167|0
221704258328999|28698|ZCTA5 28698|67004698|44793|G6350|B5|S|||||||||64369561|44793
221704258328999|28698|ZCTA5 28698|67004698|44793|G6350|B5|S|280903717525888|3715040|Cove Creek CDP|22117706|10265|G4210|U2|S|2635137|0
221704258329002|28701|ZCTA5 28701|46977002|1137487|G6350|B5|S|||||||||46814318|1137487
221704258329002|28701|ZCTA5 28701|46977002|1137487|G6350|B5|S|27890300485305|3775280|Woodfin town|23803598|973964|G4110|C1|A|162684|0
221704258329004|28702|ZCTA5 28702|63240802|5446615|G6350|B5|S|||||||||63240802|5446615
221704258329012|28704|ZCTA5 28704|78035849|1837917|G6350|B5|S|||||||||62578761|1828142
221704258329012|28704|ZCTA5 28704|78035849|1837917|G6350|B5|S|27890300485288|3702140|Asheville city|117768069|996443|G4110|C5|A|5285810|0
221704258329012|28704|ZCTA5 28704|78035849|1837917|G6350|B5|S|28090300485295|3702760|Avery Creek CDP|4485068|0|G4210|U1|S|4485068|0
221704258329012|28704|ZCTA5 28704|78035849|1837917|G6350|B5|S|27890338961394|3723760|Fletcher town|16563222|183658|G4110|C1|A|288919|0
221704258329012|28704|ZCTA5 28704|78035849|1837917|G6350|B5|S|28090300485302|3758260|Royal Pines CDP|7029210|9775|G4210|U1|S|5397291|9775
221704258329026|28705|ZCTA5 28705|321636079|915653|G6350|B5|S|||||||||319667413|915653
221704258329026|28705|ZCTA5 28705|321636079|915653|G6350|B5|S|27890425330704|3703100|Bakersville town|1968666|0|G4110|C1|A|1968666|0
221704258329027|28707|ZCTA5 28707|28827181|0|G6350|B5|S|||||||||28827181|0
221704258329031|28708|ZCTA5 28708|125370332|0|G6350|B5|S|||||||||125370332|0
221704258329033|28709|ZCTA5 28709|133486780|3489|G6350|B5|S|||||||||124346864|3489
221704258329033|28709|ZCTA5 28709|133486780|3489|G6350|B5|S|2809015922713624|3703720|Barnardsville CDP|9139916|0|G4210|U1|S|9139916|0
2217026072908645|28710|ZCTA5 28710|2294147|0|G6350|B5|S|||||||||2294147|0
221704258329049|28711|ZCTA5 28711|269102236|1473837|G6350|B5|S|||||||||250800800|1433516
221704258329049|28711|ZCTA5 28711|269102236|1473837|G6350|B5|S|27890300485299|3706140|Black Mountain town|17383193|40321|G4110|C1|A|17352536|40321
221704258329049|28711|ZCTA5 28711|269102236|1473837|G6350|B5|S|27890341897031|3712460|Chimney Rock Village village|8693716|9710|G4110|C1|A|324424|0
221704258329049|28711|ZCTA5 28711|269102236|1473837|G6350|B5|S|27890341897034|3736500|Lake Lure town|34103288|3120706|G4110|C1|A|198787|0
221704258329049|28711|ZCTA5 28711|269102236|1473837|G6350|B5|S|27890300485301|3744100|Montreat town|7060427|7754|G4110|C1|A|6703|0
221704258329049|28711|ZCTA5 28711|269102236|1473837|G6350|B5|S|28090300485303|3766280|Swannanoa CDP|16510678|77190|G4210|U1|S|418986|0
221704258329071|28712|ZCTA5 28712|300989393|1544475|G6350|B5|S|||||||||286873957|1534986
221704258329071|28712|ZCTA5 28712|300989393|1544475|G6350|B5|S|27890348143816|3707720|Brevard city|13856087|9489|G4110|C1|A|13381556|9489
221704258329071|28712|ZCTA5 28712|300989393|1544475|G6350|B5|S|27890348143817|3758020|Rosman town|1414023|0|G4110|C1|A|733880|0
221704258329094|28713|ZCTA5 28713|361508289|14838246|G6350|B5|S|||||||||355852604|14556093
221704258329094|28713|ZCTA5 28713|361508289|14838246|G6350|B5|S|27890737789236|3708480|Bryson City town|5655685|282153|G4110|C1|A|5655685|282153
221704258329116|28714|ZCTA5 28714|667644953|5879|G6350|B5|S|||||||||663500137|5879
221704258329116|28714|ZCTA5 28714|667644953|5879|G6350|B5|S|27890287325778|3709140|Burnsville town|4144816|0|G4110|C1|A|4144816|0
221704258329130|28715|ZCTA5 28715|202148638|352649|G6350|B5|S|||||||||198516677|331353
221704258329130|28715|ZCTA5 28715|202148638|352649|G6350|B5|S|27890300485288|3702140|Asheville city|117768069|996443|G4110|C5|A|3631961|21296
221704258329146|28716|ZCTA5 28716|410954969|416221|G6350|B5|S|||||||||398914487|416221
221704258329146|28716|ZCTA5 28716|410954969|416221|G6350|B5|S|27890503641919|3710240|Canton town|9636264|0|G4110|C1|A|9636264|0
221704258329146|28716|ZCTA5 28716|410954969|416221|G6350|B5|S|28090503641924|3772150|West Canton CDP|3558747|0|G4210|U1|S|2404218|0
221704258329153|28717|ZCTA5 28717|94255335|324623|G6350|B5|S|||||||||83638604|245427
221704258329153|28717|ZCTA5 28717|94255335|324623|G6350|B5|S|28090758007107|3710800|Cashiers CDP|10616731|79196|G4210|U1|S|10616731|79196
221704258329156|28718|ZCTA5 28718|52397784|609156|G6350|B5|S|||||||||52397784|609156
221704258329169|28719|ZCTA5 28719|1034682250|16612937|G6350|B5|S|||||||||1005217275|16612937
221704258329169|28719|ZCTA5 28719|1034682250|16612937|G6350|B5|S|280903890734649|3712140|Cherokee CDP|31264444|0|G4210|U1|S|29464975|0
221704258329172|28720|ZCTA5 28720|24031445|0|G6350|B5|S|||||||||15769333|0
221704258329172|28720|ZCTA5 28720|24031445|0|G6350|B5|S|27890341897031|3712460|Chimney Rock Village village|8693716|9710|G4110|C1|A|8255977|0
221704258329172|28720|ZCTA5 28720|24031445|0|G6350|B5|S|27890341897034|3736500|Lake Lure town|34103288|3120706|G4110|C1|A|6135|0
221704258329187|28721|ZCTA5 28721|243452900|0|G6350|B5|S|||||||||239308622|0
221704258329187|28721|ZCTA5 28721|243452900|0|G6350|B5|S|27890503641920|3713280|Clyde town|2247410|0|G4110|C1|A|2247410|0
221704258329187|28721|ZCTA5 28721|243452900|0|G6350|B5|S|28090503641921|3736480|Lake Junaluska CDP|13772659|808790|G4210|U1|S|742339|0
221704258329187|28721|ZCTA5 28721|243452900|0|G6350|B5|S|28090503641924|3772150|West Canton CDP|3558747|0|G4210|U1|S|1154529|0
221704258329195|28722|ZCTA5 28722|113628053|45764|G6350|B5|S|||||||||104964521|16953
221704258329195|28722|ZCTA5 28722|113628053|45764|G6350|B5|S|27890677013520|3713980|Columbus town|9729800|28811|G4110|C1|A|8663532|28811
221704258329214|28723|ZCTA5 28723|289949841|5640385|G6350|B5|S|||||||||279003404|5640385
221704258329214|28723|ZCTA5 28723|289949841|5640385|G6350|B5|S|28090758007108|3715880|Cullowhee CDP|9862452|0|G4210|U1|S|9662635|0
221704258329214|28723|ZCTA5 28723|289949841|5640385|G6350|B5|S|27890758007110|3724170|Forest Hills village|1283802|0|G4110|C1|A|1283802|0
221704258329215|28725|ZCTA5 28725|1381175|0|G6350|B5|S|||||||||940271|0
221704258329215|28725|ZCTA5 28725|1381175|0|G6350|B5|S|27890758007109|3717180|Dillsboro town|1238359|0|G4110|C1|A|440904|0
221704258329219|28726|ZCTA5 28726|6394082|21211|G6350|B5|S|28090338961391|3719420|East Flat Rock CDP|11081472|29979|G4210|U1|S|6286889|21211
221704258329219|28726|ZCTA5 28726|6394082|21211|G6350|B5|S|27890338961395|3730720|Hendersonville city|19185184|91751|G4110|C1|A|107193|0
221704258329221|28729|ZCTA5 28729|10753394|32657|G6350|B5|S|28090338961392|3721880|Etowah CDP|45745332|550375|G4210|U1|S|10753394|32657
221704258329227|28730|ZCTA5 28730|117406577|112140|G6350|B5|S|||||||||101287688|112140
221704258329227|28730|ZCTA5 28730|117406577|112140|G6350|B5|S|28090300485300|3722440|Fairview CDP|16118889|0|G4210|U1|S|16118889|0
221704258329239|28731|ZCTA5 28731|85765271|362355|G6350|B5|S|||||||||56901153|63334
221704258329239|28731|ZCTA5 28731|85765271|362355|G6350|B5|S|280903717525911|3716220|Dana CDP|23063524|59020|G4210|U1|S|12585118|34159
